name,date,value
PSP,2006,50000
Wii,2006,50000
DS,2006,50000
PSP,2006,50000
Wii,2006,50000
PSP,2006,50000
X360,2006,50000
XB,2006,50000
PSP,2006,50000
PSP,2006,50000
PSP,2006,50000
DS,2006,50000
PSP,2006,50000
DS,2006,50000
PC,2006,50000
DS,2006,40000
PS2,2006,40000
PSP,2006,40000
PS2,2006,40000
PC,2006,40000
DS,2006,40000
XB,2006,40000
PS2,2006,40000
PS3,2006,40000
PSP,2006,40000
DS,2006,40000
X360,2006,40000
DS,2006,40000
PS2,2006,40000
PS2,2006,40000
PSP,2006,40000
Wii,2006,40000
DS,2006,40000
XB,2006,40000
PC,2006,40000
XB,2006,40000
DS,2006,40000
PSP,2006,40000
PSP,2006,40000
PC,2006,40000
DS,2006,40000
PSP,2006,40000
PSP,2006,40000
PS2,2006,40000
PS2,2006,40000
DS,2006,40000
XB,2006,40000
X360,2006,40000
XB,2006,40000
PS2,2006,40000
PC,2006,40000
DS,2006,40000
PC,2006,40000
PC,2006,40000
GC,2006,40000
PSP,2006,40000
PSP,2006,40000
PSP,2006,40000
GC,2006,40000
DS,2006,40000
PS2,2006,40000
DS,2006,40000
PS2,2006,40000
PS2,2006,40000
PS2,2006,40000
PS2,2006,40000
PS2,2006,40000
DS,2006,40000
PC,2006,40000
PSP,2006,40000
GBA,2006,40000
PC,2006,40000
PS2,2006,40000
XB,2006,40000
PS2,2006,30000
PSP,2006,30000
XB,2006,30000
PS2,2006,30000
PS2,2006,30000
GBA,2006,30000
X360,2006,30000
PC,2006,30000
DS,2006,30000
PC,2006,30000
PS2,2006,30000
PSP,2006,30000
PSP,2006,30000
PSP,2006,30000
PC,2006,30000
PSP,2006,30000
GBA,2006,30000
DS,2006,30000
PC,2006,30000
PS2,2006,30000
DS,2006,30000
PSP,2006,30000
PS2,2006,30000
PSP,2006,30000
PSP,2006,30000
XB,2006,30000
PS2,2006,30000
PSP,2006,30000
DS,2006,30000
PSP,2006,30000
GBA,2006,30000
PSP,2006,30000
PS2,2006,30000
PSP,2006,30000
DS,2006,30000
XB,2006,30000
XB,2006,30000
PS3,2006,30000
PS2,2006,30000
GBA,2006,30000
DS,2006,30000
PSP,2006,30000
GBA,2006,30000
PS2,2006,30000
PC,2006,30000
PC,2006,30000
DS,2006,30000
DS,2006,30000
XB,2006,30000
PC,2006,30000
GBA,2006,30000
PS2,2006,30000
PS2,2006,30000
PS2,2006,30000
PS2,2006,30000
DS,2006,30000
PC,2006,30000
XB,2006,30000
PSP,2006,30000
PS2,2006,30000
GBA,2006,30000
GBA,2006,30000
XB,2006,30000
PS2,2006,30000
PS2,2006,30000
PS2,2006,30000
PC,2006,30000
DS,2006,30000
PS2,2006,30000
GBA,2006,30000
PSP,2006,30000
PC,2006,20000
PC,2006,20000
PS2,2006,20000
PS2,2006,20000
PS2,2006,20000
PSP,2006,20000
PS2,2006,20000
PS2,2006,20000
PS2,2006,20000
DS,2006,20000
PS2,2006,20000
DS,2006,20000
PSP,2006,20000
DS,2006,20000
PC,2006,20000
PC,2006,20000
X360,2006,20000
PS2,2006,20000
PS2,2006,20000
XB,2006,20000
DS,2006,20000
PS2,2006,20000
PS2,2006,20000
XB,2006,20000
DS,2006,20000
DS,2006,20000
PS2,2006,20000
PS2,2006,20000
PSP,2006,20000
PC,2006,20000
PS2,2006,20000
PS2,2006,20000
PSP,2006,20000
PC,2006,20000
PS2,2006,20000
Wii,2006,20000
DS,2006,20000
XB,2006,20000
PS2,2006,20000
PS2,2006,20000
PC,2006,20000
PSP,2006,20000
PC,2006,20000
PS2,2006,20000
PSP,2006,20000
PSP,2006,20000
GBA,2006,20000
PS2,2006,20000
Wii,2006,20000
PC,2006,20000
PC,2006,20000
PS2,2006,20000
PC,2006,20000
PS2,2006,20000
PS2,2006,20000
GBA,2006,20000
GBA,2006,20000
PS2,2006,20000
XB,2006,20000
GBA,2006,20000
XB,2006,20000
DS,2006,20000
DS,2005,20000
PSP,2005,20000
PS2,2005,20000
PS2,2005,20000
PS2,2005,20000
DS,2005,20000
PC,2005,20000
PS2,2005,20000
PS2,2005,20000
XB,2005,20000
PS2,2005,20000
PS2,2005,20000
XB,2005,20000
PSP,2005,20000
PC,2005,20000
PSP,2005,20000
PS2,2005,20000
PSP,2005,20000
PS2,2005,20000
DS,2005,20000
XB,2005,20000
DS,2005,20000
PC,2005,20000
PC,2005,20000
PC,2005,20000
GBA,2005,20000
XB,2005,20000
PC,2005,20000
PS2,2005,20000
DS,2005,20000
PS2,2005,20000
DS,2005,20000
PSP,2005,20000
X360,2005,20000
PS2,2005,20000
X360,2005,20000
DS,2005,20000
GBA,2005,20000
PSP,2005,20000
DS,2005,20000
PSP,2005,20000
XB,2005,20000
PSP,2005,20000
DS,2005,20000
PS2,2005,20000
XB,2005,20000
PC,2005,20000
DS,2005,10000
PSP,2005,10000
PS2,2005,10000
PC,2005,10000
X360,2005,10000
DS,2005,10000
PSP,2005,10000
PS2,2005,10000
DS,2005,10000
PS2,2005,10000
PS2,2005,10000
PC,2005,10000
PS2,2005,10000
X360,2005,10000
PS2,2005,10000
GBA,2005,10000
PS2,2005,10000
PS2,2005,10000
PS3,2005,10000
DS,2005,10000
DS,2005,10000
PC,2005,10000
PS3,2005,10000
PSP,2005,10000
PS2,2005,10000
DS,2005,10000
PS2,2005,10000
PSP,2005,10000
PS2,2005,10000
GBA,2005,10000
PS2,2005,10000
PS2,2005,10000
XB,2005,10000
PSP,2005,10000
X360,2005,10000
X360,2005,10000
PC,2005,10000
PS3,2005,10000
PS2,2005,10000
GBA,2005,10000
PS2,2005,10000
PC,2005,10000
PSP,2005,10000
DS,2005,10000
PC,2005,10000
PSP,2005,10000
DS,2005,24760000
DS,2005,23420000
DS,2005,20220000
DS,2005,15300000
DS,2005,12270000
PSP,2005,7720000
DS,2005,6670000
PS2,2005,4910000
PS2,2005,4450000
PS2,2005,4370000
PS2,2005,4330000
PS2,2005,4210000
PS2,2005,4060000
PS2,2005,3980000
PS2,2005,3870000
PSP,2005,3660000
PS2,2005,3620000
PS2,2005,3590000
PS2,2005,3530000
PS2,2005,3320000
DS,2005,3150000
PS2,2005,2940000
PS2,2005,2670000
PS2,2005,2380000
PSP,2005,2100000
PS2,2005,2090000
GBA,2005,2060000
DS,2005,2050000
PS2,2005,2040000
X360,2005,2020000
XB,2005,1950000
PS2,2005,1880000
XB,2005,1860000
PS2,2005,1840000
GBA,2005,1830000
PS2,2005,1770000
PS2,2005,1690000
GC,2005,1690000
XB,2005,1670000
PS2,2005,1660000
PS2,2005,1640000
PS2,2005,1620000
GC,2005,1610000
PS2,2005,1610000
PS2,2005,1600000
GC,2005,1570000
PS2,2005,1540000
PS2,2005,1480000
GC,2005,1460000
PS2,2005,1450000
PS2,2005,1420000
GC,2005,1410000
PS2,2005,1390000
PSP,2005,1380000
PSP,2005,1350000
DS,2005,1340000
XB,2005,1340000
PSP,2005,1320000
PS2,2005,1310000
PS2,2005,1300000
X360,2005,1290000
PS2,2005,1290000
PC,2005,1270000
DS,2005,1260000
GC,2005,1250000
PS2,2005,1240000
XB,2005,1240000
PSP,2005,1230000
PSP,2005,1200000
PS2,2005,1170000
XB,2005,1160000
PS2,2005,1140000
PS2,2005,1140000
GBA,2005,1140000
PS2,2005,1140000
GBA,2005,1130000
PSP,2005,1120000
XB,2005,1120000
XB,2005,1110000
PSP,2005,1100000
PSP,2005,1090000
GC,2005,1080000
DS,2005,1070000
PS2,2005,1070000
PSP,2005,1070000
PS2,2005,1060000
XB,2005,1050000
XB,2005,1040000
PSP,2005,1040000
PS2,2005,1030000
DS,2005,1000000
DS,2005,990000
GC,2005,990000
GBA,2005,980000
PC,2005,980000
XB,2005,970000
DS,2005,960000
PS2,2005,950000
PS2,2005,940000
XB,2005,940000
GBA,2005,930000
PS2,2005,900000
GBA,2005,890000
PS2,2005,890000
PS2,2005,890000
PS2,2005,880000
PS2,2005,870000
PSP,2005,850000
PS2,2005,840000
PS2,2005,830000
PSP,2005,820000
PSP,2005,820000
PS2,2005,810000
PS2,2005,800000
X360,2005,770000
PS2,2005,770000
PSP,2005,770000
GBA,2005,770000
PS2,2005,760000
DS,2005,760000
GBA,2005,760000
PS2,2005,760000
PSP,2005,750000
PSP,2005,750000
XB,2005,740000
DS,2005,730000
GBA,2005,720000
PS2,2005,720000
GBA,2005,720000
XB,2005,710000
XB,2005,710000
PSP,2005,710000
XB,2005,700000
PSP,2005,700000
GBA,2005,700000
XB,2005,690000
PS2,2005,690000
PS2,2005,680000
XB,2005,680000
XB,2005,680000
XB,2005,670000
PSP,2005,670000
GC,2005,660000
XB,2005,660000
PS2,2005,650000
PS2,2005,650000
GBA,2005,650000
PS2,2005,650000
PS2,2005,650000
XB,2005,640000
PS2,2005,640000
PS2,2005,630000
PS2,2005,630000
XB,2005,620000
GBA,2005,610000
XB,2005,610000
GBA,2005,610000
GBA,2005,610000
PS2,2005,600000
XB,2005,600000
X360,2005,600000
DS,2005,600000
PS2,2005,590000
PS2,2005,580000
XB,2005,580000
PS2,2005,580000
PSP,2005,570000
XB,2005,570000
PS2,2005,570000
GC,2005,570000
PS2,2005,570000
XB,2005,560000
GC,2005,560000
PS2,2005,560000
PSP,2005,560000
XB,2005,560000
PS2,2005,550000
DS,2005,550000
PS2,2005,550000
PS2,2005,540000
GC,2005,540000
PS2,2005,540000
PS2,2005,530000
XB,2005,530000
XB,2005,530000
XB,2005,530000
PS2,2005,530000
PS2,2005,530000
PS2,2005,530000
GBA,2005,520000
PS2,2005,520000
XB,2005,520000
GBA,2005,520000
PS2,2005,520000
PS2,2005,520000
GBA,2005,510000
PS2,2005,510000
DS,2005,500000
PS2,2005,500000
PS2,2005,500000
PS2,2005,490000
PS2,2005,490000
PS2,2005,490000
GBA,2005,480000
DS,2005,480000
XB,2005,480000
DS,2005,470000
PS2,2005,470000
X360,2005,470000
PS2,2005,470000
PS2,2005,470000
GBA,2005,470000
GC,2005,470000
XB,2005,460000
GBA,2005,460000
PS2,2005,460000
PS2,2005,460000
PS2,2005,460000
PS2,2005,460000
GBA,2005,450000
PS2,2005,450000
PS2,2005,450000
XB,2005,450000
DS,2005,450000
PS2,2005,440000
XB,2005,440000
PS2,2005,440000
XB,2005,440000
PS2,2005,440000
XB,2005,440000
PS2,2005,440000
GC,2005,440000
PS2,2005,440000
PS2,2005,440000
GBA,2005,430000
PS2,2005,430000
PS2,2005,430000
PS2,2005,420000
GC,2005,420000
GBA,2005,420000
PSP,2005,420000
GC,2005,420000
X360,2005,420000
GC,2005,420000
PS2,2005,420000
XB,2005,410000
PS2,2005,410000
PS2,2005,410000
PS2,2005,410000
PS2,2005,400000
DS,2005,400000
PSP,2005,400000
GBA,2005,400000
GC,2005,400000
PS2,2005,400000
XB,2005,400000
PS2,2005,400000
XB,2005,390000
DS,2005,390000
PC,2005,390000
GC,2005,390000
PS2,2005,390000
GBA,2005,390000
XB,2005,390000
GBA,2005,380000
GC,2005,380000
PS2,2005,380000
XB,2005,380000
X360,2005,380000
GC,2005,370000
PSP,2005,370000
DS,2005,370000
PS2,2005,360000
PS2,2005,360000
PS2,2005,360000
XB,2005,360000
PS2,2005,360000
GBA,2005,350000
PS2,2005,350000
GC,2005,350000
DS,2005,350000
PS2,2005,350000
PS2,2005,350000
GBA,2005,340000
X360,2005,340000
GC,2005,340000
GBA,2005,340000
XB,2005,340000
PS2,2005,340000
GC,2005,330000
GBA,2005,330000
GC,2005,330000
PS2,2005,330000
GC,2005,330000
GC,2005,330000
GC,2005,330000
GBA,2005,330000
XB,2005,320000
X360,2005,320000
PS2,2005,320000
GBA,2005,320000
PSP,2005,320000
GBA,2005,320000
PS2,2005,310000
DS,2005,310000
XB,2005,310000
XB,2005,310000
XB,2005,310000
GBA,2005,310000
PSP,2005,310000
PS2,2005,310000
DS,2005,310000
X360,2005,310000
GBA,2005,300000
PSP,2005,300000
PS2,2005,300000
GBA,2005,300000
GBA,2005,300000
PS2,2005,300000
PC,2005,300000
PS2,2005,300000
DS,2005,300000
DS,2005,300000
PSP,2005,290000
GC,2005,290000
X360,2005,290000
XB,2005,290000
PS2,2005,290000
PS2,2005,290000
XB,2005,290000
PS2,2005,290000
GBA,2005,280000
XB,2005,280000
GBA,2005,280000
XB,2005,280000
XB,2005,280000
XB,2005,280000
DS,2005,270000
DS,2005,270000
GC,2005,270000
XB,2005,270000
PS2,2005,270000
PSP,2005,270000
XB,2005,270000
GBA,2005,270000
PS2,2005,270000
DS,2005,260000
PSP,2005,260000
GBA,2005,260000
X360,2005,260000
PS2,2005,260000
XB,2005,260000
XB,2005,260000
PSP,2005,260000
DS,2005,260000
XB,2005,250000
GC,2005,250000
XB,2005,250000
PS2,2005,250000
XB,2005,250000
PS2,2005,250000
XB,2005,250000
GC,2005,250000
GC,2005,250000
GBA,2005,250000
PS2,2005,240000
GBA,2005,240000
PSP,2005,240000
PS2,2005,240000
GC,2005,240000
GBA,2005,240000
DS,2005,240000
PSP,2005,240000
PS2,2005,240000
GC,2005,240000
XB,2005,240000
GBA,2005,240000
PS2,2005,240000
GC,2005,240000
GBA,2005,240000
XB,2005,230000
DS,2005,230000
PSP,2005,230000
PSP,2005,230000
PS2,2005,230000
PSP,2005,230000
XB,2005,230000
X360,2005,230000
GBA,2005,230000
GBA,2005,230000
PS2,2005,230000
DS,2005,230000
PSP,2005,230000
PS2,2005,220000
PS2,2005,220000
PS2,2005,220000
GBA,2005,220000
GC,2005,220000
PSP,2005,220000
DS,2005,220000
GC,2005,220000
GC,2005,210000
PSP,2005,210000
DS,2005,210000
XB,2005,210000
PS2,2005,210000
PSP,2005,210000
PS2,2005,210000
XB,2005,210000
PSP,2005,210000
PS2,2005,210000
PSP,2005,210000
XB,2005,210000
PS2,2005,210000
PS2,2005,210000
PSP,2005,210000
GC,2005,210000
PS2,2005,200000
PS2,2005,200000
XB,2005,200000
GBA,2005,200000
PS2,2005,200000
GC,2005,200000
PS2,2005,200000
X360,2005,200000
XB,2005,200000
PSP,2005,200000
GBA,2005,200000
XB,2005,200000
PS2,2005,200000
PSP,2005,200000
PS2,2005,200000
PSP,2005,200000
PS2,2005,200000
PS2,2005,200000
PS2,2005,190000
PS2,2005,190000
DS,2005,190000
PSP,2005,190000
PSP,2005,190000
PS2,2005,190000
PS2,2005,190000
GBA,2005,190000
PS2,2005,190000
PSP,2005,190000
XB,2005,180000
DS,2005,180000
XB,2005,180000
GBA,2005,180000
XB,2005,180000
PSP,2005,180000
PSP,2005,180000
DS,2005,180000
XB,2005,180000
DS,2005,180000
GC,2005,180000
GBA,2005,180000
PS2,2005,180000
PS2,2005,180000
GC,2005,180000
PS2,2005,180000
XB,2005,180000
DS,2005,180000
PC,2005,180000
GBA,2005,180000
XB,2005,180000
PS2,2005,170000
PS2,2005,170000
PS2,2005,170000
GC,2005,170000
GC,2005,170000
PS2,2005,170000
GBA,2005,170000
GBA,2005,170000
GBA,2005,170000
PC,2005,170000
PS2,2005,170000
GC,2005,170000
PSP,2005,170000
GBA,2005,170000
DS,2005,170000
DS,2005,160000
GBA,2005,160000
GC,2005,160000
XB,2005,160000
PS2,2005,160000
DS,2005,160000
PS2,2005,160000
GC,2005,160000
PS2,2005,160000
GC,2005,160000
X360,2005,160000
GBA,2005,160000
XB,2005,160000
DS,2005,160000
PSP,2005,160000
DS,2005,160000
X360,2005,150000
GC,2005,150000
PS2,2005,150000
XB,2005,150000
GBA,2005,150000
GC,2005,150000
PS2,2005,150000
DS,2005,150000
GBA,2005,150000
GC,2005,150000
PSP,2005,150000
PS2,2005,150000
PS2,2005,150000
GBA,2005,150000
DS,2005,150000
PS2,2005,150000
GC,2005,150000
DS,2005,150000
XB,2005,150000
GC,2005,150000
GC,2005,150000
XB,2005,150000
GC,2005,150000
DS,2005,150000
XB,2005,150000
GBA,2005,150000
GBA,2005,150000
PS2,2005,140000
XB,2005,140000
PS2,2005,140000
GBA,2005,140000
XB,2005,140000
PSP,2005,140000
DS,2005,140000
PSP,2005,140000
PS2,2005,140000
DS,2005,140000
GBA,2005,140000
DS,2005,140000
XB,2005,140000
XB,2005,140000
DS,2005,140000
GC,2005,140000
DS,2005,140000
PSP,2005,140000
PS2,2005,130000
PS2,2005,130000
DS,2005,130000
GBA,2005,130000
PS2,2005,130000
PS2,2005,130000
DS,2005,130000
DS,2005,130000
GBA,2005,130000
PSP,2005,130000
XB,2005,130000
PS2,2005,130000
DS,2005,130000
XB,2005,130000
PS2,2005,130000
PS2,2005,130000
PS2,2005,130000
XB,2005,130000
XB,2005,130000
PS2,2005,130000
XB,2005,130000
PS2,2005,120000
DS,2005,120000
DS,2005,120000
DS,2005,120000
PS2,2005,120000
PSP,2005,120000
GBA,2005,120000
GBA,2005,120000
DS,2005,120000
PS2,2005,120000
GBA,2005,120000
GBA,2005,120000
XB,2005,120000
PS2,2005,120000
DS,2005,120000
XB,2005,120000
GC,2005,120000
GC,2005,120000
PSP,2005,120000
DS,2005,110000
PS2,2005,110000
PS2,2005,110000
PS2,2005,110000
PSP,2005,110000
PS2,2005,110000
XB,2005,110000
XB,2005,110000
DS,2005,110000
PS2,2005,110000
PS2,2005,110000
PS2,2005,110000
GBA,2005,110000
DS,2005,110000
GC,2005,110000
XB,2005,110000
GBA,2005,110000
PSP,2005,110000
PSP,2005,110000
DS,2005,110000
XB,2005,110000
PS2,2005,110000
PS2,2005,110000
DS,2005,110000
PSP,2005,110000
GBA,2005,110000
DS,2005,110000
GBA,2005,110000
DS,2005,110000
GC,2005,110000
XB,2005,110000
XB,2005,110000
DS,2005,100000
PS2,2005,100000
XB,2005,100000
XB,2005,100000
GBA,2005,100000
PS2,2005,100000
PS2,2005,100000
GC,2005,100000
PSP,2005,100000
PS2,2005,100000
XB,2005,100000
XB,2005,100000
PS2,2005,100000
PS2,2005,100000
X360,2005,100000
DS,2005,100000
XB,2005,100000
XB,2005,100000
XB,2005,100000
PS2,2005,100000
DS,2005,100000
XB,2005,90000
GC,2005,90000
GC,2005,90000
XB,2005,90000
GBA,2005,90000
DS,2005,90000
PSP,2005,90000
PS2,2005,90000
PSP,2005,90000
XB,2005,90000
DS,2005,90000
XB,2005,90000
DS,2005,90000
XB,2005,90000
DS,2005,90000
PC,2005,90000
PSP,2005,90000
XB,2005,90000
PS2,2005,90000
PS2,2005,90000
DS,2005,90000
DS,2005,90000
PS2,2005,90000
GBA,2005,90000
PSP,2005,90000
XB,2005,90000
XB,2005,90000
PSP,2005,90000
PC,2005,90000
GC,2005,90000
GC,2005,90000
GC,2005,90000
PS2,2005,90000
XB,2005,90000
XB,2005,90000
XB,2005,90000
PS2,2005,90000
DS,2005,80000
PC,2005,80000
PSP,2005,80000
GBA,2005,80000
GC,2005,80000
GC,2005,80000
GBA,2005,80000
PS2,2005,80000
PS2,2005,80000
PSP,2005,80000
PSP,2005,80000
PSP,2005,80000
GC,2005,80000
PS2,2005,80000
GC,2005,80000
XB,2005,80000
PC,2005,80000
GC,2005,80000
PS2,2005,80000
XB,2005,80000
DS,2005,80000
PS2,2005,80000
DS,2005,80000
XB,2005,80000
DS,2005,80000
PS2,2005,80000
PS2,2005,80000
PSP,2005,80000
PSP,2005,80000
GBA,2005,80000
PSP,2005,80000
XB,2005,80000
PS2,2005,70000
PSP,2005,70000
DS,2005,70000
GBA,2005,70000
XB,2005,70000
XB,2005,70000
GBA,2005,70000
GC,2005,70000
XB,2005,70000
GC,2005,70000
XB,2005,70000
DS,2005,70000
GC,2005,70000
DS,2005,70000
GC,2005,70000
PS2,2005,70000
DS,2005,70000
PC,2005,70000
GBA,2005,70000
PSP,2005,70000
GC,2005,70000
PS2,2005,70000
PS2,2005,70000
DS,2005,70000
GC,2005,70000
DS,2005,70000
DS,2005,70000
GC,2005,70000
GBA,2005,70000
GBA,2005,70000
PS2,2005,70000
GBA,2005,70000
PSP,2005,70000
XB,2005,70000
GBA,2005,70000
XB,2005,60000
GC,2005,60000
XB,2005,60000
PS2,2005,60000
DS,2005,60000
GBA,2005,60000
PC,2005,60000
XB,2005,60000
DS,2005,60000
GC,2005,60000
PS2,2005,60000
XB,2005,60000
GBA,2005,60000
PC,2005,60000
GC,2005,60000
GBA,2005,60000
XB,2005,60000
XB,2005,60000
XB,2005,60000
GBA,2005,60000
GBA,2005,60000
PSP,2005,60000
DS,2005,60000
GBA,2005,60000
PS2,2005,60000
XB,2005,60000
PSP,2005,60000
DS,2005,60000
XB,2005,60000
DS,2005,60000
PSP,2005,60000
PC,2005,60000
XB,2005,60000
GC,2005,60000
GC,2005,60000
DS,2005,60000
PS2,2005,60000
GBA,2005,60000
GC,2005,60000
PS2,2005,60000
PS2,2005,60000
GBA,2005,50000
XB,2005,50000
XB,2005,50000
PS2,2005,50000
GC,2005,50000
GBA,2005,50000
PC,2005,50000
DS,2005,50000
PS2,2005,50000
GC,2005,50000
GBA,2005,50000
GC,2005,50000
PS2,2005,50000
XB,2005,50000
XB,2005,50000
XB,2005,50000
GC,2005,50000
XB,2005,50000
GC,2005,50000
XB,2005,50000
DS,2005,50000
GC,2005,50000
GBA,2005,50000
XB,2005,50000
GBA,2005,40000
DS,2005,40000
GBA,2005,40000
XB,2005,40000
GBA,2005,40000
PS2,2005,40000
GBA,2005,40000
PS2,2005,40000
XB,2005,40000
DS,2005,40000
PSP,2005,40000
XB,2005,40000
PSP,2005,40000
PC,2005,40000
PS2,2005,40000
XB,2005,40000
PS2,2005,40000
XB,2005,40000
XB,2005,40000
DS,2005,40000
PC,2005,40000
PC,2005,40000
DS,2005,40000
GC,2005,40000
PS2,2005,40000
PSP,2005,40000
GBA,2005,40000
DS,2005,40000
GBA,2005,40000
PS2,2005,40000
GBA,2005,40000
PS2,2005,40000
XB,2005,40000
XB,2005,40000
PS2,2005,40000
DS,2005,40000
PC,2005,40000
XB,2005,30000
GBA,2005,30000
GBA,2005,30000
GC,2005,30000
XB,2005,30000
DS,2005,30000
GC,2005,30000
GBA,2005,30000
GBA,2005,30000
GBA,2005,30000
PSP,2005,30000
GBA,2005,30000
XB,2005,30000
GBA,2005,30000
GBA,2005,30000
PC,2005,30000
XB,2005,30000
PS2,2005,30000
GBA,2004,30000
GBA,2004,30000
GBA,2004,30000
XB,2004,30000
GBA,2004,30000
PS2,2004,30000
PSP,2004,30000
GBA,2004,30000
DS,2004,30000
XB,2004,30000
GC,2004,30000
PS2,2004,30000
XB,2004,30000
PC,2004,30000
GBA,2004,30000
GBA,2004,30000
PS2,2004,30000
PC,2004,30000
PS2,2004,30000
PC,2004,30000
PC,2004,20000
GBA,2004,20000
PS2,2004,20000
GC,2004,20000
PSP,2004,20000
XB,2004,20000
XB,2004,20000
XB,2004,20000
XB,2004,20000
PC,2004,20000
PC,2004,20000
XB,2004,20000
PSP,2004,20000
PS2,2004,20000
DS,2004,20000
DS,2004,20000
XB,2004,20000
PC,2004,20000
PC,2004,20000
XB,2004,20000
PC,2004,20000
PC,2004,20000
PSP,2004,20000
GBA,2004,20000
GBA,2004,20000
XB,2004,20000
XB,2004,20000
XB,2004,20000
PC,2004,20000
PC,2004,20000
DS,2004,20000
XB,2004,20000
DS,2004,20000
XB,2004,20000
XB,2004,20000
GBA,2004,20000
DS,2004,20000
XB,2004,20000
PS2,2004,20000
PC,2004,20000
PC,2004,20000
DS,2004,20000
GC,2004,20000
PC,2004,20000
DS,2004,20000
PS2,2004,20000
GBA,2004,20000
DS,2004,20000
PC,2004,10000
PC,2004,10000
PS2,2004,10000
XB,2004,10000
GBA,2004,10000
XB,2004,10000
XB,2004,10000
GBA,2004,10000
PSP,2004,10000
GBA,2004,10000
PSP,2004,10000
X360,2004,10000
PSP,2004,10000
GBA,2004,10000
PS2,2004,20810000
PS2,2004,11660000
GBA,2004,10490000
DS,2004,10420000
XB,2004,8490000
PS2,2004,6900000
GBA,2004,6410000
PC,2004,6280000
PS2,2004,5210000
PS2,2004,4530000
PS2,2004,4230000
PS2,2004,3850000
PS2,2004,3700000
PS2,2004,3610000
PS2,2004,3410000
PS2,2004,2900000
PS2,2004,2890000
PS2,2004,2680000
XB,2004,2660000
PS2,2004,2620000
PS2,2004,2590000
PS2,2004,2570000
PC,2004,2370000
PS2,2004,2370000
PS2,2004,2370000
PS2,2004,2310000
DS,2004,2310000
XB,2004,2280000
GC,2004,2250000
PS2,2004,2130000
GBA,2004,2060000
PSP,2004,1960000
PS2,2004,1940000
PS2,2004,1930000
PS2,2004,1920000
PS2,2004,1880000
PS2,2004,1860000
PS2,2004,1860000
PS2,2004,1850000
GBA,2004,1850000
PS2,2004,1810000
PS2,2004,1780000
PS2,2004,1760000
PS2,2004,1760000
PS2,2004,1760000
XB,2004,1750000
GBA,2004,1750000
XB,2004,1720000
PS2,2004,1710000
PS2,2004,1660000
GC,2004,1650000
PS2,2004,1650000
GBA,2004,1640000
PS2,2004,1640000
XB,2004,1630000
PS2,2004,1620000
PS2,2004,1610000
PS2,2004,1590000
PS2,2004,1480000
XB,2004,1480000
GBA,2004,1460000
PS2,2004,1450000
PS2,2004,1450000
PS2,2004,1440000
GBA,2004,1430000
GBA,2004,1420000
PS2,2004,1420000
PSP,2004,1410000
PS2,2004,1410000
GBA,2004,1400000
XB,2004,1370000
XB,2004,1360000
PS2,2004,1350000
PS2,2004,1350000
GC,2004,1340000
PS2,2004,1340000
PS2,2004,1330000
GC,2004,1330000
PS2,2004,1330000
XB,2004,1310000
PS2,2004,1290000
PS2,2004,1280000
PS2,2004,1270000
PS2,2004,1250000
XB,2004,1230000
PS2,2004,1230000
GBA,2004,1230000
GC,2004,1220000
XB,2004,1210000
PS2,2004,1200000
GC,2004,1200000
GBA,2004,1190000
GBA,2004,1170000
PS2,2004,1160000
PS2,2004,1150000
GC,2004,1140000
XB,2004,1130000
XB,2004,1120000
PSP,2004,1110000
PS2,2004,1080000
GBA,2004,1060000
GC,2004,1020000
PS2,2004,1020000
PS2,2004,1000000
XB,2004,970000
XB,2004,950000
PS2,2004,950000
PS2,2004,940000
GC,2004,940000
GBA,2004,930000
XB,2004,910000
PS2,2004,900000
XB,2004,900000
XB,2004,900000
GBA,2004,890000
GBA,2004,890000
PSP,2004,880000
PS2,2004,880000
XB,2004,850000
GC,2004,840000
GC,2004,840000
PS2,2004,840000
GBA,2004,840000
GBA,2004,830000
GC,2004,810000
PS2,2004,810000
PS2,2004,800000
XB,2004,800000
DS,2004,770000
XB,2004,760000
PS2,2004,760000
XB,2004,760000
GBA,2004,760000
PS2,2004,750000
XB,2004,750000
GBA,2004,730000
XB,2004,730000
PS2,2004,730000
GBA,2004,710000
PS2,2004,710000
GC,2004,700000
PS2,2004,700000
GBA,2004,700000
GBA,2004,690000
PS2,2004,680000
GBA,2004,680000
XB,2004,680000
XB,2004,680000
PS2,2004,680000
XB,2004,670000
XB,2004,660000
GBA,2004,660000
PS2,2004,660000
PS2,2004,660000
GBA,2004,660000
GBA,2004,650000
GBA,2004,640000
PS2,2004,640000
PS2,2004,640000
PS2,2004,640000
XB,2004,640000
GBA,2004,640000
GBA,2004,640000
PS2,2004,640000
GBA,2004,630000
PS2,2004,620000
GBA,2004,620000
PS2,2004,620000
PS2,2004,620000
GBA,2004,610000
GBA,2004,610000
GBA,2004,610000
GBA,2004,600000
DS,2004,600000
PS2,2004,590000
XB,2004,590000
PS2,2004,590000
PS2,2004,590000
PS2,2004,580000
PS2,2004,580000
GBA,2004,580000
GBA,2004,570000
PS2,2004,570000
PS2,2004,570000
GBA,2004,560000
GBA,2004,560000
GBA,2004,560000
PS2,2004,560000
PS2,2004,550000
XB,2004,550000
XB,2004,550000
XB,2004,540000
PS2,2004,540000
GBA,2004,540000
XB,2004,540000
PS2,2004,540000
PS2,2004,530000
GBA,2004,530000
PS2,2004,530000
PS2,2004,530000
XB,2004,530000
XB,2004,530000
